macket_id,macket_size,fk_macket_to_formatType,macket_height,macket_width,macket_specific,macket_DATE,macketVARCHAR
3529,23.7,5,3903.5,2259.8,EE]FYJYPXUHRRZERT_RAMSPHAWCTNCWM_B,3/2/2018,
3530,27.3,1,1095.6,3108.5,SJS\PMWCCKDVBCX]PBHIVFWIHTROPYTYYP,3/3/2018,
3531,21.9,1,1729.1,3674.5,NN[XFDVYIWNKJS\QGA__HAZE\PWBOVYCDY,3/4/2018,
3532,16.4,3,672.8,1662.5,PUVV\CY]PSJFCFZXRBXKWJ]HGRJOGMJAPR,3/5/2018,
3533,16.8,1,3709.7,2719.8,PGFCRAPV^I^]IA\\GJOZTUUAOWGRUN^_\X,3/6/2018,
3534,7.8,1,1308.6,3602.1,QXINZIPOWOUQGXHJGSRZLTU[WSHKMIPUXW,3/7/2018,
3535,22.1,4,1175.5,1532.6,HVB[XTQUMKRYKOQXANIOZVTV^K[GEEIZBS,3/8/2018,
3536,24.8,3,1714.8,3870.3,L]IB_ZGVLPEAVBIQNPPWUCKAM][]N\X^JB,3/9/2018,
3537,12.1,4,2708.5,2896.2,WSAYXMHSSEGIUG\LJCFTVZTDWCXOBRWGXT,3/10/2018,
3538,43.8,4,2879.8,1646.8,^UFORVXHTTCLFLHPXD[X_OIPOYOWMLELQE,3/11/2018,
3539,33.3,1,2275.3,2062.4,GI[VAA^CBALNTHCJXW]C[OZETZWARPI\_[,3/12/2018,
3540,21.6,5,3381.9,3404.5,AK]UFYLSWLYXWQD^FLGEUFI]WUBNOQLNWZ,3/13/2018,
3541,34.1,3,2650.3,2196.4,IXDKNIXC[ENUFG_VRIKO^[BQX\TNC]F\ID,3/14/2018,
3542,33.1,4,2304.9,2147.7,RREG\A_LVWZX]B]JU_ARZMMYQRGWCCHPLT,3/15/2018,
3543,16.7,3,3174.3,2660.8,OK^\CMWOGFEBPOYWMPXNWKFHRZJFBDGTFO,3/16/2018,
3544,46.9,4,931.7,2958.8,HR^]LQGJPHWUAQEU]VXQXTFDG]BL^\TRCQ,3/17/2018,
3545,41.8,2,2988.8,1955.2,VBFRR^_ETQWWF[]T]X[R\T]FLNRKDRFDMI,3/18/2018,
3546,43.7,5,1532.2,1420.8,LPMVIG[VWZNCZKJ]LFDVFPJH_BBWOLLWV^,3/19/2018,
3547,13.6,2,2085.3,1901.6,R\AAUBHLNOD_MPRZKEXOJJR]MHWSSOXGLU,3/20/2018,
3548,7.8,4,717.4,3786.8,]M^WRTXXJNUYTRCJV^SYO_VIYPGEMOIPM^,3/21/2018,
3549,22.8,2,1403.8,3370.6,CQAIJSWVJKGBVKIY\RN\P_V]\TZ\]ZTVQE,3/22/2018,
3550,27.2,3,1347.7,3457.1,THYH^\]^EKTRUBQBXCJIZLZFR\SJTC]VUR,3/23/2018,
3551,35.3,5,1795.6,2249.3,BICTYZG]XJBHRI_Y\IJMZPS_\[W_Z]PWGM,3/24/2018,
3552,15.9,4,3830.7,942.5,QNBQ^MFEIEZG^SKT]NJPBSJZTWPDIT]^DA,3/25/2018,
3553,14.9,3,1751.2,796.1,OS[RRQWQQZMWKUSIEDBVBWW\_EOGBPSQWZ,3/26/2018,
3554,26.4,2,1620.5,2205.8,SKWLYKORNYZLWF\LZL]T_^Z[BYHFIIHK_A,3/27/2018,
3555,31.5,3,2423.3,1376.5,PGZECYFY\H^AIIHT]^QZCSIE\QSTRJ^WPN,3/28/2018,
3556,16.7,5,1010.1,1026.4,ZIBM^QLF^ZQ]]AMPFPBUKTCPK^TO]DIS\_,3/29/2018,
3557,9.9,2,1109.9,3508.7,BXA\PTDEE^P^[IFZRCUNHEU_IV[QMFJ^IH,3/30/2018,
3558,21.7,4,2722.2,869.3,HL^QNWKCN[OLNTG]MQ_AIC^[K\MP^DDFHP,3/31/2018,
3559,24.6,4,1643.1,1771.3,L_\XZFGEPDWUPF^YHOSMCN_VIF_CNBUCZQ,4/1/2018,
3560,35.9,3,2933.9,964.7,\LADNVGS]RNA[I^E_NB^CKDEUUAJDVBKDR,4/2/2018,
3561,47.9,3,620.4,1627.3,_QNZW]RS_OV\UGOIG_D_[L^EK^JSDOLDE\,4/3/2018,
3562,46.5,3,1876.2,2175.2,FNADCKLWRPNSMFLIPKU[BL^\NLINC[EJEA,4/4/2018,
3563,30.5,2,3757.8,1675.4,TEZKCKYFNJAO\V[NGWE]_]R_WCHRBLRQSI,4/5/2018,
3564,42.5,2,1487.2,2201.6,SAOTRSKNRPZJ^TPNJO\OSBYTSZXNKTPPTT,4/6/2018,
3565,21.5,4,3705.3,3375.3,TYQI[VR]ZPCARF_KKHEOGBZ]IBYDGHB][J,4/7/2018,
3566,40.1,5,3534.5,2207.2,DH[JAEBDUSP[HJGIBHDY^FVAO\Y]H_J\UL,4/8/2018,
3567,12.4,5,1139.8,1911.7,QEGUW[WFNXKGD^AQPOCW[DMCLSHZQ]OBCB,4/9/2018,
3568,41.3,3,3159.2,1842.7,HYVVYZQDEIB\\DHS\QCCCDYQMH]J]B_L\H,4/10/2018,
3569,7.4,2,1647.8,1187.1,YEQR[LVYDLBKCBNGWOGXUNTBWHWMQ\MFHC,4/11/2018,
3570,38.2,3,1274.9,1968.4,BBYAZ_LM_JZKUX\K^B[JKDJOB]MDEDSTRX,4/12/2018,
3571,45.9,5,3315.8,1518.1,WKVTXYHR\HRSPZRKFIWX]HA^QRYVNV[NIX,4/13/2018,
3572,39.9,2,3004.4,2510.4,[Z[VT]U]]ACCRY[HP_][]YENN\VX_E]VSX,4/14/2018,
3573,36.4,1,3059.5,2460.8,JCZURXJSC\TKFIGEF\UWDECDTDRNNK_\C\,4/15/2018,
3574,40.3,4,3080.9,3950.8,GL][EED][^UL][I\JWK^ZELGT[MTC_T]_V,4/16/2018,
3575,41.8,5,1893.4,3940.4,GMJVXPOCPXGRYEMXJ]VOV_^D_GKTCBUNJS,4/17/2018,
3576,42.7,5,2974.3,2592.2,SCUAOWWU^_PQSMDTYPXCM^O[IMDUUL]RXC,4/18/2018,
3577,18.4,2,1159.3,618.7,DFTLDSZ_ISJSVYJ__GVPKVCP_PUXJ_FDMJ,4/19/2018,
3578,41.1,5,1867.9,1528.7,EYPF_INOJ[HM^XD_H[WETO]HOYU]ELDGMZ,4/20/2018,
3579,17.9,5,2371.7,2779.8,OUTZQLOM\BTP^QOHCQDXXDT_XUEKK\NNPE,4/21/2018,
3580,46.4,5,1573.2,2764.7,UPY[IO[JQY^_DFN_LNISCKEFVVTPSXCUOL,4/22/2018,
3581,48.9,4,1134.2,1228.3,DYF^^A]YVUYGWIDKVGFAHOU]XEWVQK\R^I,4/23/2018,
3582,25.8,5,3702.7,733.7,GTHGMHPBDAM^Z\]CKXXVS^SMOY_LQZHWUO,4/24/2018,
3583,23.8,5,2244.5,2159.2,XJRQN\LVSJPZYSARWC[L]SPUP]\ZVBMX\[,4/25/2018,
3584,10.6,5,3379.4,3722.6,F]^VZWLGYZARCDGFIVRT]^IFIPOWGIZZ[X,4/26/2018,
3585,16.9,1,2324.2,2446.6,CRYUUEWWLBOSXFS]AOESWYM]QLLVYN\_Q\,4/27/2018,
3586,32.7,3,2772.9,2342.4,AXZN\^]KDGPYAGI]]_KM_O^BPKQEXN^KBJ,4/28/2018,
3587,32.1,2,2850.1,2762.3,]TBBJNOYBYDZRCPBZEAZCGRBTDRI^FHXX\,4/29/2018,
3588,34.9,5,3657.9,2808.2,I_AQNE\NYKZ^LWKYRK_ME_LBUQIYF]^OVK,4/30/2018,
3589,28.7,4,3608.8,3761.8,ITM]I\UMM^HO[JYFA_ZDAOIQSXY_]XAPPC,5/1/2018,
3590,23.7,2,2564.6,2629.2,FFJHBMWZ[_KNNXQYUP\BW_BCSTPD^OOBNQ,5/2/2018,
3591,48.6,2,675.2,2066.8,LROAUXDSYVD_J\LXVLNYNCL[ULWKFXRFFZ,5/3/2018,
3592,6.6,4,3585.1,2689.8,R_IQLN_]BJOIOIEYAH^YWNEWHGHG_PAKSY,5/4/2018,
3593,31.6,5,1539.9,2623.9,\YUYL[NPKTT_XWY\SFLCCT^[FTSUBQCLKH,5/5/2018,
3594,25.4,5,3741.5,1666.4,\QMQJA^DSO^\M^PBRKIDPTV[FAK\^SC^KQ,5/6/2018,
3595,35.6,5,2301.2,651.7,X^FRJTVBJW\M_[TFKL\YK_AZ[CPYKIGB^J,5/7/2018,
3596,20.6,1,2956.3,2937.1,LP[FEHEHJ_YCTBNPNFIUMBEGXTLYPEXLQJ,5/8/2018,
3597,40.5,5,3227.4,3985.5,\JLALV\GXOGBVLG[TRJE\P]LYIVXCZ\RCZ,5/9/2018,
3598,19.9,4,3698.4,3429.2,DHKAZRSW[NIKWIIE[NGNXKRQXIXGBB_GDJ,5/10/2018,
3599,7.3,5,1409.2,613.8,G\BNWD[OQWXEQOQYVHIKEQQHO]QYUDD\CE,5/11/2018,
3600,32.7,5,2829.6,1614.7,DALDS_OKP_STWIVVMRKW[MDSGRVVNWV]_M,5/12/2018,
3601,16.1,2,2740.5,1425.3,WLNBOFYA^LVWK_BXEWZOPH^I\GPLAWBBT[,5/13/2018,
3602,15.1,5,1081.9,2654.5,[ELRAB]DM]DTNOUBPSM_[L^_YRSJ[FGJGH,5/14/2018,
3603,13.5,2,3350.3,2894.8,_DSVRQBK]NXLHOUSKW[WJQNOECQKMLA[DV,5/15/2018,
3604,11.7,4,2371.6,1209.8,JTA[DEP_MMZ]OPMK[JZ[OYVAMAEUJDGBUN,5/16/2018,
3605,41.9,1,3352.1,2938.3,IHZV[PFNIRKKNSVPPGIMQD[LDDAPLDQNHI,5/17/2018,
3606,11.4,3,1145.2,1200.4,PB]WRWCQ^DXDJ\[VYYXT]R[UECEYZ\YYLI,5/18/2018,
3607,16.3,4,1317.3,2257.5,MDESXWGAI\MSEKCYRENTGHPQ]UCVEPKKZO,5/19/2018,
3608,36.4,2,1876.8,2050.3,BROFXPIQGSQAZB]QYW_LIBQ]]SDWXAERTG,5/20/2018,
3609,31.3,5,1745.7,3754.5,R\Y]OBIRBWQHMGOBZOFCMM[A^ULQS\YZHS,5/21/2018,
3610,5.5,2,3279.2,2156.7,]EEEUQI]Q\ZMYKDT]JPDLI\\SKAI^\SFOS,5/22/2018,
3611,7.4,2,3229.8,3687.9,KB]Z[^S]Z\ELKM^L]BCDDINMHAU^RPLNKG,5/23/2018,
3612,28.4,4,2029.9,2916.4,IUWVEHMXEID\KHNTYJEI]TOBSUHY^FLEYE,5/24/2018,
3613,41.9,4,3967.9,3654.9,QTUPXDIPZSPDOAO[GCZGFESA[GVWKZAZWE,5/25/2018,
3614,47.4,4,3237.5,689.2,BPCRRWDMSO_\WWZTA_[XWYMJZ^QVSVYZ^O,5/26/2018,
3615,28.2,3,2638.1,1008.8,Z[PX\KF\BADTZXMVLSLKD_[ICAATJVSRGF,5/27/2018,
3616,10.1,4,3124.8,2143.8,LOT[NJ^XOWQM\GCINAAE_TLBAMLW[WAXJS,5/28/2018,
3617,41.4,5,1484.5,3536.8,[HUARG^EEVBLMY\E\LPWLP[Y[F_M[ZT_IJ,5/29/2018,
3618,42.1,2,1797.3,3566.7,SRQLHMGTDX\NF_YLX]DUUGF_VFYNTLMFWW,5/30/2018,
3619,9.5,4,1502.7,2431.8,URZOS^UKMDVHXMDL^HJFXHDPREJ[CGYR[[,5/31/2018,
3620,18.3,3,1897.8,692.7,Q[^QFYKZG]CEBLTJ_ZJTQA^RYYHTNEDMLS,6/1/2018,
3621,13.8,1,1695.4,902.6,YGGKYMVHLXFCRFMNFS^XSNSGXTGPQU^RAA,6/2/2018,
3622,46.1,2,3522.8,780.5,DJMZDUTV\XK[BXNJQ_JGBUXJNWEGIR]_^T,6/3/2018,
3623,30.8,5,2606.7,1268.4,VBPI]W^IB]JKECSKRSGYTRMTQWNPKQR_PL,6/4/2018,
3624,24.8,4,1597.9,1767.2,XONHEVFNU]THTBTH[]LEIAUINNTPVBLMOM,6/5/2018,
3625,48.9,1,1369.2,2406.4,\QT_DEHXIYYFIUEBWNXIRKJPAUMGOIQVID,6/6/2018,
3626,23.2,3,1604.1,1602.4,IZIGVCXDO[IEISUCJ^Q[ZGRPG[ZWWJ_^OY,6/7/2018,
3627,45.1,3,3197.3,3315.3,H[AHLWWEVVHNXFXBJD_SV\MIJLUM]G^ONL,6/8/2018,
3628,18.7,1,2461.5,1526.5,M[]\WP]_DD^Q]WPPPQVPN]_GFZ\SWUOLLV,6/9/2018,
3629,43.1,5,3351.5,1603.7,K_C\_OMEI_OXBECCYIWHVVQAZM[_XHMZOM,6/10/2018,
3630,31.2,4,1597.8,1117.4,BH]^TNNE_[EKH\RYODKSSBZMJ^VO^]O[L],6/11/2018,
3631,10.9,3,3833.3,1060.9,XBAWSBQHNOF]PUYQ[I__TWLTJYGCNTFL\_,6/12/2018,
3632,9.2,5,713.2,1802.6,UWU\KO_P_QONUKIDVNUPISKDQ^GENIFIHP,6/13/2018,
3633,12.8,4,1786.9,1751.3,\IUXYSG_CZQPDSUPLBMP[[PAKNWULRJGFE,6/14/2018,
3634,37.5,3,3294.5,3506.2,\MVFUQSZWY]GPFVHH]DWFEN^^FPNNZV^NV,6/15/2018,
3635,39.8,5,2461.3,1531.3,HOYITM_^JCPX\[OFVPWCZX\\IDVLDZM]SJ,6/16/2018,
3636,20.4,4,3461.8,3040.8,ERYVMCUZBKZXVNBV_CO[QRGEJP\QXXO[OC,6/17/2018,
3637,17.1,4,2309.7,2039.6,[PVY_WIJEBANSJEX_MBPPH_QEQIYOTLMMY,6/18/2018,
3638,36.5,2,3737.1,2359.4,MGHSBFRDC\CRKWWNK[]QMKSFTL[CPUGHJI,6/19/2018,
3639,24.6,5,1235.3,1418.8,^_DUTIVZZZT_KUDCYTX[PODAPRPKKE[XPZ,6/20/2018,
3640,10.3,1,3313.2,3470.8,L]^HOQ\[YTWVU[Z[POTHWILMLHXO^_YNIC,6/21/2018,
3641,25.4,5,3862.7,3473.2,PWXVGVDBQQC_^P^^_ZPTO^TDPGXUEGT]GE,6/22/2018,
3642,11.4,3,1621.7,1344.3,SVMS]ZYMEDQOPEHDV\JEVMCSTHBK]OQAIG,6/23/2018,
3643,12.6,3,1196.8,754.1,KTQTBDYCKT\ZOLIYCAQ[LCHAQVJ^M[UXNO,6/24/2018,
3644,20.2,3,1072.9,1954.8,W\CKRFQS[ZTV\MI\HOBVVDFZ^PATALMO\D,6/25/2018,
3645,24.5,5,2303.3,2158.8,JRL\GVN]S_XHLZBOBQMXQRCGVGVEYSNWWE,6/26/2018,
3646,6.9,5,3780.7,3894.6,OTN[S]S]X\]][HDHTKTFCROWSKNLDZCMGS,6/27/2018,
3647,9.4,4,1365.5,1407.4,SOOITZLHHY^\GHQGOQ_UQYNK]XEBZIOIEZ,6/28/2018,
3648,35.2,2,1100.4,2454.4,PAXELEEDWT[M_[[XFV^RUECGFWH_VHM[TE,6/29/2018,
3649,31.4,1,3067.2,1244.9,XFJ_\ZJ]_GRSUSBPOR_NPIWKULQI][\IBS,6/30/2018,
3650,32.6,4,2597.4,1643.6,DNHPUONSAYAW[JKEOP_QNCBABKEYRZ^ZIY,7/1/2018,
3651,24.9,3,3945.3,1519.8,A]SVRDYUEZTM_CBQM^DFIJ]ZDK]HPDBBBQ,7/2/2018,
3652,28.9,5,3345.4,3329.7,[RLMEXQGWTNL_\MLZMTJ^TVJQLGQBGO_\Z,7/3/2018,
3653,41.4,5,3457.4,3657.9,DLKRWSHAMXHCKDVNQMDTW]RQHWMIS\\JKJ,7/4/2018,
3654,43.3,3,2885.2,1024.3,XDM\RSTUDU[FER[Q]XIHPCU]E[GNYRKSEI,7/5/2018,
3655,26.1,4,2536.5,3776.6,]^BFOUVWO[FBXCQYIIOYUXPZI\ULCVDFS_,7/6/2018,
3656,47.2,2,2329.4,640.1,]MQOL]\KGACW^L^]NPBPLKKUH^VY^QTMKZ,7/7/2018,
3657,5.6,2,3343.1,3206.9,KTB\NSHO\JHZCWPVMV_^KKTZFJDGDNXURQ,7/8/2018,
3658,11.4,3,1634.4,2656.4,WQAFZDP\EQ\BGEWI[YIV[YV[SQN\BF_IZ_,7/9/2018,
3659,18.1,5,3592.7,3883.1,_WKXVSRXXELONWGKTKEPZL^OMKHYX[H\[Q,7/10/2018,
3660,47.8,3,2689.4,2928.1,A\EFBD^W^HRXMH]IOWOTO^]JY[DLEJCVCR,7/11/2018,
3661,16.7,2,734.4,632.5,C]UGANAFWJYVLP\ZWHMJYPIHHQEJDWDR[M,7/12/2018,
3662,44.6,4,905.6,3713.3,VGQPFJ[QAGUHV[OYH\UDJWMLYTVWILEHGK,7/13/2018,
3663,33.2,2,2987.4,2498.6,GAKXL[MKG[V_FDBWIDT_GJ\IQUKOKLRSKZ,7/14/2018,
3664,22.3,4,1727.5,2344.6,ZJSZR^\XMJYKUIRBOPJ]WFIXQREXQ]QQ_F,7/15/2018,
3665,11.6,5,1783.7,809.9,G^_PYVZKURFNSKOVUW_CGZC_PT_OKNYCP_,7/16/2018,
3666,15.6,2,1551.5,1901.8,]BNCCVYBH^ZEUS\WPKVK[HFUWN]UX\XWSN,7/17/2018,
3667,38.1,4,2042.6,3052.8,HKWUW]V_ZPRTZJS\OUFTMMXNPOMREGCJMO,7/18/2018,
3668,37.6,1,771.2,2865.5,Z]N]XURCZ[GHDDP^KOOQIKJNRCMQPNPKIF,7/19/2018,
3669,5.7,5,1251.6,2647.3,P_NSWNEMKMWSKDCLTRIMXTHTGQVCYVN\BJ,7/20/2018,
3670,41.9,4,3131.5,2865.4,YN[UFJ_\SC^FMG_T\NYSNO_SWU^NH]QGCL,7/21/2018,
3671,48.9,3,770.6,2596.3,RDFNOQCLSING[AJEUI_BXBA]QX^DCXQRZ[,7/22/2018,
3672,32.7,5,3165.7,1245.9,SLW\MUXBPFSWJ\KYUKHPXITY^_FFUMFMIN,7/23/2018,
3673,14.3,2,2362.8,873.3,[TRUEQPV^VIVSAG^CMWTDXKI[]BBDRBIRL,7/24/2018,
3674,18.3,3,1998.9,894.9,[_MGBBCTT[GWD^QLYIV[G[GC]QZALMNXPC,7/25/2018,
3675,39.4,4,2626.5,3407.3,S[R^NPZXCKQHNGXL^FPFHAYH_FIMQLAZZK,7/26/2018,
3676,13.5,4,578.9,2728.3,CKTNZM\VIQYN]BI]OZIQW[PRCDBUS^CYPO,7/27/2018,
3677,44.8,4,3171.8,1633.3,MUEXNB^_PMEGKFJNSDAILHWFR^QDLUXWMO,7/28/2018,
3678,48.7,2,1854.1,1345.8,MCU_SYK\XVQMBLD^YNNJLGORXGSKUDJRD^,7/29/2018,
3679,23.2,4,2864.9,1752.2,\R]TWAJPH^K]OMB\^S_YQNQCOITM]Q\]IT,7/30/2018,
3680,38.4,3,2602.9,3616.5,M[ER]WKRBOYFGW^EK^M[YMTKR^QPLIL\F_,7/31/2018,
3681,17.7,5,1340.5,1582.7,SHXBXFPJWENLQEXIGRBCG\MAZZCPRO]GCU,8/1/2018,
3682,18.1,5,1361.1,854.2,BIJPCLWHXHVDXUERFEQCBBQMSMKISVJAQS,8/2/2018,
3683,43.6,3,2333.7,3752.6,[\O_PJKSN^XQYDRELQ\Z\S^DOHL_HMA_]^,8/3/2018,
3684,21.3,4,1019.3,2085.7,X]G\GBHBBNYQM[APM\TSK_XQH[^YZTH\\F,8/4/2018,
3685,12.9,5,3774.6,3803.1,CHONCFRVGDIEPYEETBUFFPJGMZL^[I_DTU,8/5/2018,
3686,29.4,4,2409.4,885.6,RTO]HESHIDUYQEPCNS[GTTS[FQLRQFQOB],8/6/2018,
3687,38.6,5,1821.7,1775.3,_LDUV[OQTMBKBY\EOPRFFQ]CVBVO_\\\YR,8/7/2018,
3688,34.3,3,3018.4,589.6,ZOCRA\NZGS_NTF\TW]MJFHRFLT\BF^XTOT,8/8/2018,
3689,26.7,5,1380.4,2663.9,XWZYFIJ[PWXQULP_]GE^RZWG[D]TJAVCGQ,8/9/2018,
3690,35.4,1,1251.4,2877.5,EKYSLHXXTO\R[ZQQFWS_S\FZ^_HUPPO[RE,8/10/2018,
3691,10.3,3,2127.7,1467.2,HDHECGW\CDJ\NUV^DDUUG^_OOO[ZEX[ZIB,8/11/2018,
3692,41.3,4,2914.3,1282.7,[\KXWSQMKIZOHEEWQOJB[]\\ZQRT]NH\RS,8/12/2018,
3693,41.2,4,2555.5,1159.7,PZDYJNKXRKQULSPIB[VYQRVERSZLDO]M[D,8/13/2018,
3694,6.5,5,582.4,2035.2,WR[DKTJDNNENENMLC[AAJH_OFZLDD\MNSM,8/14/2018,
3695,8.2,5,2432.3,3838.4,^MSOIJUULORPUPGBMKZZ[ZFNPOAE[NN^UV,8/15/2018,
3696,40.2,1,3757.1,1722.7,HR]^UDRQ\SRBAEXSCUJ^PYT\YS[CAKDWAQ,8/16/2018,
3697,29.4,3,614.2,2779.2,JEWVYZ\MEYH\MEZOIRBA]]SMJOCDOF\TR[,8/17/2018,
3698,34.5,2,3362.4,1891.5,HUDRC[P^LF\O]QOTRPG[IDQZTPEWKAATZW,8/18/2018,
3699,7.5,5,3517.1,645.8,GS^RLKWLPVKIXEKTGOYEISWNJGTS[MGHZS,8/19/2018,
3700,43.5,5,2283.6,1159.1,RIRUCGXIHH]QWMPTJ[HQNXLE]QWO[LOPHM,8/20/2018,
3701,46.8,5,747.1,678.5,CO^ANW\YRQOKEAN^IDIHKV\LYIXLG]SWJ\,8/21/2018,
3702,20.6,1,2942.3,2680.6,AHLW\KRSCO\BLRJXMVBZBYRBBTF^ZDF_EO,8/22/2018,
3703,48.3,1,3663.5,1493.1,^[D_ZRZWZ]^[ASIFNGBINLAMRBYJBXTCE],8/23/2018,
3704,24.1,1,694.6,1257.3,Y[^F]N^QBQ[^LKITZ]KNAI_^SM]O]WXIO[,8/24/2018,
3705,30.4,3,2650.4,2734.9,SB_WNZ[_V^DEO_P\PCQBXMOGDOPPHLANL^,8/25/2018,
3706,35.7,5,651.1,1346.5,VILAF^RHHKYJBH_JDLABAVKCAO_MKAYIME,8/26/2018,
3707,7.9,1,1899.8,2129.2,ZSZGBXDRWDYQHQ\J[DKGJEVW[_[IJVO]SB,8/27/2018,
3708,27.8,3,2350.4,3773.7,ORS[XQHZQRNUERNOHZN[USBZOUJ\\MUZQQ,8/28/2018,
3709,5.1,2,1851.7,3487.1,ABTUSGR[JZQSGTRULRZYNAGJ\RW^HRYP^K,8/29/2018,
3710,43.5,4,3499.1,1455.6,UYXMQH\O[^G_E]IL[KQ_WY^G]^IH]A_ZHM,8/30/2018,
3711,43.3,3,1794.2,3756.4,FY_VP_^PXHNOCDCDLKTQ_XS_VCMH_EQJU^,8/31/2018,
3712,29.2,2,3508.5,2996.9,IETH\LI[XUS^LFSDA\LEPFF[]P_UQTTEIG,9/1/2018,
3713,46.7,1,922.1,1346.5,BMIEZDSZFKW[QS^OYTANXNTFLXOF]BOSTO,9/2/2018,
3714,9.8,4,2385.2,952.9,TQF_D^MEROGMCTFTMMJFUSYQGDGRELV]EG,9/3/2018,
3715,24.7,1,1705.8,2310.7,TVOPQOIQBYAZAMIYO[BIMOKNR[PGZELE\D,9/4/2018,
3716,48.9,4,856.1,2645.1,_ETSVY[\CLVP^AY[O\MWP[[Z[OWBXLQOCJ,9/5/2018,
3717,48.5,3,3316.3,3861.8,QCKSVUFZQMCYL[]EKZBJACKATPKM]YVGXM,9/6/2018,
3718,47.1,3,1418.5,1608.6,ZHPLQKSUSM]\BIKRG[LNDRQ]VO_ZPWBVK],9/7/2018,
3719,12.3,4,3787.1,1196.4,AX\[RYKN^]EGV^CPIYJFKNSM[[ZUEH]CD\,9/8/2018,
3720,38.5,2,2545.1,1333.5,YY]WFWOZLSTYESKBLIEZSKPD]KQ\L^\S_R,9/9/2018,
3721,28.1,3,3583.5,1649.3,T\UJS\O]E][WM^OJ^JT_CJWTJM^[\WYFG^,9/10/2018,
3722,41.7,3,2258.3,933.5,QGMQUYD[I[UUEKSX_HB^NSTY[XQIXHKTIZ,9/11/2018,
3723,6.4,1,1041.6,3497.3,IAGLO^[NPHR^UKMA^QR]SJVR^BUWVJAHTZ,9/12/2018,
3724,6.4,3,1669.9,2906.7,PHOKOHTTIZ^WHO_OLGLBWCFVBC\RHLCPBI,9/13/2018,
3725,27.5,3,3591.5,1303.3,OMMSLLN_KT^OALYAP\GBNWGURVVKJP\HRK,9/14/2018,
3726,17.3,4,1491.4,1429.3,HJDTWPTOBSOMJNRU_LSH]LF\E\SQP][OQG,9/15/2018,
3727,42.2,2,721.7,1528.5,\TAC\ZQ_^OMQWVKZZ_\RQBNFEECFLCYU[U,9/16/2018,
3728,46.9,3,2863.5,1368.9,TSPRAETBBEAA_TLQEOXAPLSASNRRVMWARP,9/17/2018,
3729,33.5,1,2542.1,3951.3,VTNMY[Z^WTYC_IWI_OHMQO\DRV\ZCCR^[X,9/18/2018,
3730,43.9,2,3395.8,2742.1,EIOZLDRCDQWLCRYW][Y_ZLMLKJ^XDOVYII,9/19/2018,
3731,10.6,2,3384.6,2811.8,_QWQCHE\ZVXFUNXIDIKXYKZLNK_KHF\TST,9/20/2018,
3732,5.1,4,1929.8,3528.6,KNUP[QS_SQT[QIBUT]I^L]_XEHFQOAPSPW,9/21/2018,
3733,12.8,5,1265.3,1061.7,LBIMEKJWTY_CFP\YTWMVJW_NIAKTRGVXUO,9/22/2018,
3734,16.4,4,2752.7,3611.6,V]II_QOAR[FNU]V[ELG]FICXJJP[XXSGT[,9/23/2018,
3735,20.6,5,1845.6,2785.8,FMOWOPCWLOKPXA_PZ\TMJEJVHANZHBMVCN,9/24/2018,
3736,21.5,5,2138.8,2519.1,FXIVH\]_OMOCFCNNLB^TVTQFHS_EY]ICYL,9/25/2018,
3737,13.8,4,1541.1,2896.9,[C[KTN_]RKWXSAXCWJX^NSXF]UKXVSV[PD,9/26/2018,
3738,13.9,1,3765.8,1654.5,\SKCBM[DI\SEPLVE]S]CLGW\XB[][]UXZK,9/27/2018,
3739,18.9,5,1134.5,974.6,IXHXLELDT[]PYNSOOAVIGJ]AXFESRMWXNI,9/28/2018,
3740,25.7,4,623.3,2110.5,SFPLCYL_]UTFIYZTK]G\VSVRGREL]PVAZ],9/29/2018,
3741,18.8,3,1024.4,843.7,[A^_Y[]PJTBPABTFFJU]AXWJP^AIDUR\]N,9/30/2018,
3742,38.9,3,3038.8,3733.7,GGWHKRNHIPQJKJDZ]W^W^Z\W^[Y^PJ[AEB,10/1/2018,
3743,25.6,5,3532.1,1944.1,GRFSQNXAXNIBP\_TV^JPNAO[NJOTXF[SS[,10/2/2018,
3744,31.7,3,2227.9,3792.8,RJWVEQ[L^YVUKPYAPHDNQGSOTOOVFUS]DC,10/3/2018,
3745,29.3,2,3802.6,3497.7,UNVUUWR^RYCTA_^ODETDYJFCVHSGT_QIRR,10/4/2018,
3746,17.4,3,2544.5,2356.3,V]CFVD[]YGA^YB^MO[]IH^JOGTHXTBAKIK,10/5/2018,
3747,21.4,3,1158.8,2013.9,AVIL^KZCKHFR_URNIR_OYNHBEGUL^IJGI\,10/6/2018,
3748,23.8,2,2850.9,3327.7,TEYAUW]\MWNB]C]KCUPIPY^NTD_FL]EEOI,10/7/2018,
3749,9.5,2,913.6,1645.3,SB_]APHFE]LKIWKDB_PFZCHG\RD\XHDAZW,10/8/2018,
3750,30.6,5,2138.8,1384.5,R^MYMDLXJGYHPRGVB[KKDUPB^LDSAY]PG^,10/9/2018,
3751,41.6,4,664.3,3341.9,SHCJVXSC^\HGKSOD]ZCMZUAJWTWE]YNXWD,10/10/2018,
3752,46.8,4,3989.6,1113.2,Q]AP[[MEHXEJBTNEHPTSA\SCNTJUDI[DDP,10/11/2018,
3753,24.8,3,3546.2,3304.6,N[QWJJKKTHQ[^\D_XPLA\\NQIYQAY\XN]\,10/12/2018,
